TRANSFORMATION_SCHEME_ID,TRANSFORMATION_ID,EXPRESSION,Validation result,Type,EXPRESSION2,Validation result2,SintaxInfo
G_F_19_00_a_REF_UNFLDD_FINREP_1,G_F_19_00_a_REF_UNFLDD_FINREP_1_6,"/*Aggregation of the variable Type of instrument (TYP_INSTRMNT) for the members 'Loans and advances (149)', 'Debt securities (210)', 'Debt securities, Loans and advances (251)'*/F_19_00_a_REF_UNFLDD := aggregate(F_19_00_a_REF_UNFLDD, TYP_INSTRMNT_HIER_12)",FALSO,aggregate,"F_19_00_a_REF_UNFLDD := hierarchy(F_19_00_a_REF_UNFLDD, TYP_INSTRMNT_HIER_12)",,
G_F_19_00_a_REF_UNFLDD_FINREP_1,G_F_19_00_a_REF_UNFLDD_FINREP_1_7,"/*The variable Forbearance and renegotiation status (FRBRNC_STTS) in the cube / data set Information forborn exposures (I) - Reference (unfolded) (F_19_00_a_REF_UNFLDD) is restricted to the values 'Exposure with forbearance measures (1)', 'Forborne: Refinanced debt (3)', 'Forborne: instruments with other modified terms and conditions (5)'*/F_19_00_a_REF_UNFLDD := F_19_00_a_REF_UNFLDD [filter(FRBRNC_STTS in (""1"", ""3"", ""5""))]",FALSO,clause,"F_19_00_a_REF_UNFLDD := F_19_00_a_REF_UNFLDD [filter FRBRNC_STTS in (""1"", ""3"", ""5"")]",,
G_F_19_00_a_REF_UNFLDD_FINREP_1,G_F_19_00_a_REF_UNFLDD_FINREP_1_8,"/*The variable Is held for sale (IS_HFS) in the cube / data set Information forborn exposures (I) - Reference (unfolded) (F_19_00_a_REF_UNFLDD) is restricted to the values 'FALSE (F)', 'TRUE (T)'*/F_19_00_a_REF_UNFLDD := F_19_00_a_REF_UNFLDD [filter(IS_HFS in (""F"", ""T""))]",FALSO,clause,"F_19_00_a_REF_UNFLDD := F_19_00_a_REF_UNFLDD [filter IS_HFS in (""F"", ""T"")]",,
G_F_19_00_a_REF_UNFLDD_FINREP_1,G_F_19_00_a_REF_UNFLDD_FINREP_1_9,"/*The variable Type of accounting item (TYP_ACCNTNG_ITM) in the cube / data set Information forborn exposures (I) - Reference (unfolded) (F_19_00_a_REF_UNFLDD) is restricted to the values 'Financial instruments. Creditor (40)'*/F_19_00_a_REF_UNFLDD := F_19_00_a_REF_UNFLDD [filter(TYP_ACCNTNG_ITM in (""40""))]",FALSO,clause,"F_19_00_a_REF_UNFLDD := F_19_00_a_REF_UNFLDD [filter TYP_ACCNTNG_ITM in (""40"")]",,
G_F_19_00_b_FINREP_1,G_F_19_00_b_FINREP_1_0,/*The (non-reference) cube F_19_00_b is related to the (reference) cube F_19_00_b_REF via the mappings (see table CUBE_MAPPING) in the data base. To be more precise the relationship between a non-reference cube and a reference cube may be established via the inverse of the mappings (due to the fact that our mappings describe the relationship from non-reference to reference cubes)*/F_19_00_b := APPLY_INVERSE_MAPPINGS(F_19_00_b_REF),FALSO,Call to procedure,,,
G_F_19_00_b_FINREP_1,G_F_19_00_b_FINREP_1_1,"/*Finally we add the (non-reference) variable Unit (Unit) (that is specified as an input parameter in the cube Parameters)*/F_19_00_b := F_19_00_b [calc CNSTNT_Unit as ""Unit"" role Identifier]",FALSO,clause,F_19_00_b := F_19_00_b [calc Unit := CNSTNT_Unit identifier],,
G_F_19_00_b_REF_UNFLDD_FINREP_1,G_F_19_00_b_REF_UNFLDD_FINREP_1_0,"/*The cube Commitments given, customers, protections (FinRep) (CMMTMNTS_GVN_CSTMRS_PRTCTNS_FINREP), that acts as an input for the generation of the cube Information forborn exposures (II) - Reference (unfolded) (F_19_00_b_REF_UNFLDD), is restricted to the variables of the resulting cube (i.e. Information forborn exposures (II) - Reference (unfolded) (F_19_00_b_REF_UNFLDD)), namely Accumulated changes in fair value due to credit risk - negative (ACCMLTD_CHNG_NGTV_FV_CR), Accumulated impairment (ACCMLTD_IMPRMNT), Accumulated impairment, accumulated changes in fair value due to credit risk - negative (ACCMLTD_IMPRMN_NGTV_CHNG_FV_CR), Accounting classification (ACCNTNG_CLSSFCTN), Carrying amount (CRRYNG_AMNT), Reference date (DT_RFRNC), Enterprise size (ENTRPRS_SZ), Forbearance and renegotiation status (FRBRNC_STTS), Institutional sector (INSTTTNL_SCTR), Is held for sale (IS_HFS), Type of accounting item generating accounting item (ITM_GNRTS_ACCNTNG_ITM), Observed agent internal identifier (OBSRVD_AGNT_INTRNL_ID), Performing status (PRFRMNG_STTS), Purpose (PRPS), Perspective identifier (PRSPCTV_ID), Type of accounting item (TYP_ACCNTNG_ITM), Type of collateral or guarantee received (TYP_CLLTRL_GRNT_RCVD), Type of instrument (TYP_INSTRMNT), Type of instrument generating accounting item (TYP_INSTRMNT_GNRTS_ACCNTNG_ITM)*/CMMTMNTS_GVN_CSTMRS_PRTCTNS_FINREP := CMMTMNTS_GVN_CSTMRS_PRTCTNS_FINREP [keep(ACCNTNG_CLSSFCTN role Identifier, DT_RFRNC role Identifier, ENTRPRS_SZ role Identifier, FRBRNC_STTS role Identifier, INSTTTNL_SCTR role Identifier, IS_HFS role Identifier, ITM_GNRTS_ACCNTNG_ITM role Identifier, OBSRVD_AGNT_INTRNL_ID role Identifier, PRFRMNG_STTS role Identifier, PRPS role Identifier, PRSPCTV_ID role Identifier, TYP_ACCNTNG_ITM role Identifier, TYP_CLLTRL_GRNT_RCVD role Identifier, TYP_INSTRMNT role Identifier, TYP_INSTRMNT_GNRTS_ACCNTNG_ITM role Identifier, ACCMLTD_CHNG_NGTV_FV_CR role Measure, ACCMLTD_IMPRMNT role Measure, ACCMLTD_IMPRMN_NGTV_CHNG_FV_CR role Measure, CRRYNG_AMNT role Measure)]",FALSO,clause,"CMMTMNTS_GVN_CSTMRS_PRTCTNS_FINREP := CMMTMNTS_GVN_CSTMRS_PRTCTNS_FINREP [keep ACCNTNG_CLSSFCTN role Identifier, DT_RFRNC role Identifier, ENTRPRS_SZ role Identifier, FRBRNC_STTS role Identifier, INSTTTNL_SCTR role Identifier, IS_HFS role Identifier, ITM_GNRTS_ACCNTNG_ITM role Identifier, OBSRVD_AGNT_INTRNL_ID role Identifier, PRFRMNG_STTS role Identifier, PRPS role Identifier, PRSPCTV_ID role Identifier, TYP_ACCNTNG_ITM role Identifier, TYP_CLLTRL_GRNT_RCVD role Identifier, TYP_INSTRMNT role Identifier, TYP_INSTRMNT_GNRTS_ACCNTNG_ITM role Identifier, ACCMLTD_CHNG_NGTV_FV_CR role Measure, ACCMLTD_IMPRMNT role Measure, ACCMLTD_IMPRMN_NGTV_CHNG_FV_CR role Measure, CRRYNG_AMNT role Measure]",,
G_F_19_00_b_REF_UNFLDD_FINREP_1,G_F_19_00_b_REF_UNFLDD_FINREP_1_1,"/*The cube Debt securities, debtors, protections (FinRep) (DBT_SCRTS_DBTRS_PRTCTNS_FINREP), that acts as an input for the generation of the cube Information forborn exposures (II) - Reference (unfolded) (F_19_00_b_REF_UNFLDD), is restricted to the variables of the resulting cube (i.e. Information forborn exposures (II) - Reference (unfolded) (F_19_00_b_REF_UNFLDD)), namely Accumulated changes in fair value due to credit risk - negative (ACCMLTD_CHNG_NGTV_FV_CR), Accumulated impairment (ACCMLTD_IMPRMNT), Accumulated impairment, accumulated changes in fair value due to credit risk - negative (ACCMLTD_IMPRMN_NGTV_CHNG_FV_CR), Accounting classification (ACCNTNG_CLSSFCTN), Carrying amount (CRRYNG_AMNT), Reference date (DT_RFRNC), Enterprise size (ENTRPRS_SZ), Forbearance and renegotiation status (FRBRNC_STTS), Institutional sector (INSTTTNL_SCTR), Is held for sale (IS_HFS), Type of accounting item generating accounting item (ITM_GNRTS_ACCNTNG_ITM), Observed agent internal identifier (OBSRVD_AGNT_INTRNL_ID), Performing status (PRFRMNG_STTS), Purpose (PRPS), Perspective identifier (PRSPCTV_ID), Type of accounting item (TYP_ACCNTNG_ITM), Type of collateral or guarantee received (TYP_CLLTRL_GRNT_RCVD), Type of instrument (TYP_INSTRMNT), Type of instrument generating accounting item (TYP_INSTRMNT_GNRTS_ACCNTNG_ITM)*/DBT_SCRTS_DBTRS_PRTCTNS_FINREP := DBT_SCRTS_DBTRS_PRTCTNS_FINREP [keep(ACCNTNG_CLSSFCTN role Identifier, DT_RFRNC role Identifier, ENTRPRS_SZ role Identifier, FRBRNC_STTS role Identifier, INSTTTNL_SCTR role Identifier, IS_HFS role Identifier, ITM_GNRTS_ACCNTNG_ITM role Identifier, OBSRVD_AGNT_INTRNL_ID role Identifier, PRFRMNG_STTS role Identifier, PRPS role Identifier, PRSPCTV_ID role Identifier, TYP_ACCNTNG_ITM role Identifier, TYP_CLLTRL_GRNT_RCVD role Identifier, TYP_INSTRMNT role Identifier, TYP_INSTRMNT_GNRTS_ACCNTNG_ITM role Identifier, ACCMLTD_CHNG_NGTV_FV_CR role Measure, ACCMLTD_IMPRMNT role Measure, ACCMLTD_IMPRMN_NGTV_CHNG_FV_CR role Measure, CRRYNG_AMNT role Measure)]",FALSO,clause,"DBT_SCRTS_DBTRS_PRTCTNS_FINREP := DBT_SCRTS_DBTRS_PRTCTNS_FINREP [keep ACCNTNG_CLSSFCTN role Identifier, DT_RFRNC role Identifier, ENTRPRS_SZ role Identifier, FRBRNC_STTS role Identifier, INSTTTNL_SCTR role Identifier, IS_HFS role Identifier, ITM_GNRTS_ACCNTNG_ITM role Identifier, OBSRVD_AGNT_INTRNL_ID role Identifier, PRFRMNG_STTS role Identifier, PRPS role Identifier, PRSPCTV_ID role Identifier, TYP_ACCNTNG_ITM role Identifier, TYP_CLLTRL_GRNT_RCVD role Identifier, TYP_INSTRMNT role Identifier, TYP_INSTRMNT_GNRTS_ACCNTNG_ITM role Identifier, ACCMLTD_CHNG_NGTV_FV_CR role Measure, ACCMLTD_IMPRMNT role Measure, ACCMLTD_IMPRMN_NGTV_CHNG_FV_CR role Measure, CRRYNG_AMNT role Measure]",,
G_F_19_00_b_REF_UNFLDD_FINREP_1,G_F_19_00_b_REF_UNFLDD_FINREP_1_2,"/*The cube Loans and advances, debtors, protections (FinRep) (LNS_ADVNCS_DBTRS_PRTCTNS_FINREP), that acts as an input for the generation of the cube Information forborn exposures (II) - Reference (unfolded) (F_19_00_b_REF_UNFLDD), is restricted to the variables of the resulting cube (i.e. Information forborn exposures (II) - Reference (unfolded) (F_19_00_b_REF_UNFLDD)), namely Accumulated changes in fair value due to credit risk - negative (ACCMLTD_CHNG_NGTV_FV_CR), Accumulated impairment (ACCMLTD_IMPRMNT), Accumulated impairment, accumulated changes in fair value due to credit risk - negative (ACCMLTD_IMPRMN_NGTV_CHNG_FV_CR), Accounting classification (ACCNTNG_CLSSFCTN), Carrying amount (CRRYNG_AMNT), Reference date (DT_RFRNC), Enterprise size (ENTRPRS_SZ), Forbearance and renegotiation status (FRBRNC_STTS), Institutional sector (INSTTTNL_SCTR), Is held for sale (IS_HFS), Type of accounting item generating accounting item (ITM_GNRTS_ACCNTNG_ITM), Observed agent internal identifier (OBSRVD_AGNT_INTRNL_ID), Performing status (PRFRMNG_STTS), Purpose (PRPS), Perspective identifier (PRSPCTV_ID), Type of accounting item (TYP_ACCNTNG_ITM), Type of collateral or guarantee received (TYP_CLLTRL_GRNT_RCVD), Type of instrument (TYP_INSTRMNT), Type of instrument generating accounting item (TYP_INSTRMNT_GNRTS_ACCNTNG_ITM)*/LNS_ADVNCS_DBTRS_PRTCTNS_FINREP := LNS_ADVNCS_DBTRS_PRTCTNS_FINREP [keep(ACCNTNG_CLSSFCTN role Identifier, DT_RFRNC role Identifier, ENTRPRS_SZ role Identifier, FRBRNC_STTS role Identifier, INSTTTNL_SCTR role Identifier, IS_HFS role Identifier, ITM_GNRTS_ACCNTNG_ITM role Identifier, OBSRVD_AGNT_INTRNL_ID role Identifier, PRFRMNG_STTS role Identifier, PRPS role Identifier, PRSPCTV_ID role Identifier, TYP_ACCNTNG_ITM role Identifier, TYP_CLLTRL_GRNT_RCVD role Identifier, TYP_INSTRMNT role Identifier, TYP_INSTRMNT_GNRTS_ACCNTNG_ITM role Identifier, ACCMLTD_CHNG_NGTV_FV_CR role Measure, ACCMLTD_IMPRMNT role Measure, ACCMLTD_IMPRMN_NGTV_CHNG_FV_CR role Measure, CRRYNG_AMNT role Measure)]",FALSO,clause,"LNS_ADVNCS_DBTRS_PRTCTNS_FINREP := LNS_ADVNCS_DBTRS_PRTCTNS_FINREP [keep ACCNTNG_CLSSFCTN role Identifier, DT_RFRNC role Identifier, ENTRPRS_SZ role Identifier, FRBRNC_STTS role Identifier, INSTTTNL_SCTR role Identifier, IS_HFS role Identifier, ITM_GNRTS_ACCNTNG_ITM role Identifier, OBSRVD_AGNT_INTRNL_ID role Identifier, PRFRMNG_STTS role Identifier, PRPS role Identifier, PRSPCTV_ID role Identifier, TYP_ACCNTNG_ITM role Identifier, TYP_CLLTRL_GRNT_RCVD role Identifier, TYP_INSTRMNT role Identifier, TYP_INSTRMNT_GNRTS_ACCNTNG_ITM role Identifier, ACCMLTD_CHNG_NGTV_FV_CR role Measure, ACCMLTD_IMPRMNT role Measure, ACCMLTD_IMPRMN_NGTV_CHNG_FV_CR role Measure, CRRYNG_AMNT role Measure]",,
G_F_19_00_b_REF_UNFLDD_FINREP_1,G_F_19_00_b_REF_UNFLDD_FINREP_1_3,"/*The content of the cube Information forborn exposures (II) - Reference (unfolded) (F_19_00_b_REF_UNFLDD) comprises the content of the cube(s) Commitments given, customers, protections (FinRep) (CMMTMNTS_GVN_CSTMRS_PRTCTNS_FINREP), Debt securities, debtors, protections (FinRep) (DBT_SCRTS_DBTRS_PRTCTNS_FINREP), Loans and advances, debtors, protections (FinRep) (LNS_ADVNCS_DBTRS_PRTCTNS_FINREP)*/F_19_00_b_REF_UNFLDD := union(CMMTMNTS_GVN_CSTMRS_PRTCTNS_FINREP, DBT_SCRTS_DBTRS_PRTCTNS_FINREP, LNS_ADVNCS_DBTRS_PRTCTNS_FINREP)",VERDADERO,,,,
G_F_19_00_b_REF_UNFLDD_FINREP_1,G_F_19_00_b_REF_UNFLDD_FINREP_1_4,"/*Transcoding the members of the variable Type of instrument (TYP_INSTRMNT) onto the member 'Loans and advances (149)'*/F_19_00_b_REF_UNFLDD := transcode(F_19_00_b_REF_UNFLDD, TYP_INSTRMNT_HIER_FINREP_1, TYP_INSTRMNT)",FALSO,transcode,,,
G_F_19_00_b_REF_UNFLDD_FINREP_1,G_F_19_00_b_REF_UNFLDD_FINREP_1_5,"/*Transcoding the members of the variable Institutional sector (INSTTTNL_SCTR) w.r.t. the granularity expected in FinRep*/F_19_00_b_REF_UNFLDD := transcode(F_19_00_b_REF_UNFLDD, INSTTTNL_SCTR_HIER_FINREP, INSTTTNL_SCTR)",FALSO,transcode,,,
G_F_19_00_b_REF_UNFLDD_FINREP_1,G_F_19_00_b_REF_UNFLDD_FINREP_1_6,"/*The variable Forbearance and renegotiation status (FRBRNC_STTS) in the cube / data set Information forborn exposures (II) - Reference (unfolded) (F_19_00_b_REF_UNFLDD) is restricted to the values 'Exposure with forbearance measures (1)', 'Forborne: Refinanced debt (3)', 'Forborne: instruments with other modified terms and conditions (5)'*/F_19_00_b_REF_UNFLDD := F_19_00_b_REF_UNFLDD [filter(FRBRNC_STTS in (""1"", ""3"", ""5""))]",FALSO,clause,"F_19_00_b_REF_UNFLDD := F_19_00_b_REF_UNFLDD [filter FRBRNC_STTS in (""1"", ""3"", ""5"")]",,
G_F_19_00_b_REF_UNFLDD_FINREP_1,G_F_19_00_b_REF_UNFLDD_FINREP_1_7,"/*The variable Is held for sale (IS_HFS) in the cube / data set Information forborn exposures (II) - Reference (unfolded) (F_19_00_b_REF_UNFLDD) is restricted to the values 'FALSE (F)', 'TRUE (T)'*/F_19_00_b_REF_UNFLDD := F_19_00_b_REF_UNFLDD [filter(IS_HFS in (""F"", ""T""))]",FALSO,clause,"F_19_00_b_REF_UNFLDD := F_19_00_b_REF_UNFLDD [filter IS_HFS in (""F"", ""T"")]",,
G_F_19_00_b_REF_UNFLDD_FINREP_1,G_F_19_00_b_REF_UNFLDD_FINREP_1_8,"/*The variable Type of accounting item (TYP_ACCNTNG_ITM) in the cube / data set Information forborn exposures (II) - Reference (unfolded) (F_19_00_b_REF_UNFLDD) is restricted to the values 'Financial instruments. Creditor (40)', 'Provisions. Off-balance sheet exposures subject to credit risk (945)'*/F_19_00_b_REF_UNFLDD := F_19_00_b_REF_UNFLDD [filter(TYP_ACCNTNG_ITM in (""40"", ""945""))]",FALSO,clause,"F_19_00_b_REF_UNFLDD := F_19_00_b_REF_UNFLDD [filter TYP_ACCNTNG_ITM in (""40"", ""945"")]",,
G_F_19_00_b_REF_UNFLDD_FINREP_1,G_F_19_00_b_REF_UNFLDD_FINREP_1_9,"/*The cube / data set Information forborn exposures (II) - Reference (unfolded) (F_19_00_b_REF_UNFLDD) is restricted to the variabes Accumulated changes in fair value due to credit risk - negative (ACCMLTD_CHNG_NGTV_FV_CR), Accumulated impairment (ACCMLTD_IMPRMNT), Accumulated impairment, accumulated changes in fair value due to credit risk - negative (ACCMLTD_IMPRMN_NGTV_CHNG_FV_CR), Accounting classification (ACCNTNG_CLSSFCTN), Carrying amount (CRRYNG_AMNT), Reference date (DT_RFRNC), Enterprise size (ENTRPRS_SZ), Forbearance and renegotiation status (FRBRNC_STTS), Institutional sector (INSTTTNL_SCTR), Is held for sale (IS_HFS), Type of accounting item generating accounting item (ITM_GNRTS_ACCNTNG_ITM), Observed agent internal identifier (OBSRVD_AGNT_INTRNL_ID), Performing status (PRFRMNG_STTS), Purpose (PRPS), Perspective identifier (PRSPCTV_ID), Type of accounting item (TYP_ACCNTNG_ITM), Type of collateral or guarantee received (TYP_CLLTRL_GRNT_RCVD), Type of instrument (TYP_INSTRMNT), Type of instrument generating accounting item (TYP_INSTRMNT_GNRTS_ACCNTNG_ITM)*/F_19_00_b_REF_UNFLDD := F_19_00_b_REF_UNFLDD [keep(ACCNTNG_CLSSFCTN role Identifier, DT_RFRNC role Identifier, ENTRPRS_SZ role Identifier, FRBRNC_STTS role Identifier, INSTTTNL_SCTR role Identifier, IS_HFS role Identifier, ITM_GNRTS_ACCNTNG_ITM role Identifier, OBSRVD_AGNT_INTRNL_ID role Identifier, PRFRMNG_STTS role Identifier, PRPS role Identifier, PRSPCTV_ID role Identifier, TYP_ACCNTNG_ITM role Identifier, TYP_CLLTRL_GRNT_RCVD role Identifier, TYP_INSTRMNT role Identifier, TYP_INSTRMNT_GNRTS_ACCNTNG_ITM role Identifier, ACCMLTD_CHNG_NGTV_FV_CR role Measure, ACCMLTD_IMPRMNT role Measure, ACCMLTD_IMPRMN_NGTV_CHNG_FV_CR role Measure, CRRYNG_AMNT role Measure)]",FALSO,clause,"F_19_00_b_REF_UNFLDD := F_19_00_b_REF_UNFLDD [keep ACCNTNG_CLSSFCTN role Identifier, DT_RFRNC role Identifier, ENTRPRS_SZ role Identifier, FRBRNC_STTS role Identifier, INSTTTNL_SCTR role Identifier, IS_HFS role Identifier, ITM_GNRTS_ACCNTNG_ITM role Identifier, OBSRVD_AGNT_INTRNL_ID role Identifier, PRFRMNG_STTS role Identifier, PRPS role Identifier, PRSPCTV_ID role Identifier, TYP_ACCNTNG_ITM role Identifier, TYP_CLLTRL_GRNT_RCVD role Identifier, TYP_INSTRMNT role Identifier, TYP_INSTRMNT_GNRTS_ACCNTNG_ITM role Identifier, ACCMLTD_CHNG_NGTV_FV_CR role Measure, ACCMLTD_IMPRMNT role Measure, ACCMLTD_IMPRMN_NGTV_CHNG_FV_CR role Measure, CRRYNG_AMNT role Measure]",,
G_F_19_00_c_FINREP_1,G_F_19_00_c_FINREP_1_0,/*The (non-reference) cube F_19_00_c is related to the (reference) cube F_19_00_c_REF via the mappings (see table CUBE_MAPPING) in the data base. To be more precise the relationship between a non-reference cube and a reference cube may be established via the inverse of the mappings (due to the fact that our mappings describe the relationship from non-reference to reference cubes)*/F_19_00_c := APPLY_INVERSE_MAPPINGS(F_19_00_c_REF),FALSO,Call to procedure,,,
G_F_19_00_c_FINREP_1,G_F_19_00_c_FINREP_1_1,"/*Finally we add the (non-reference) variable Unit (Unit) (that is specified as an input parameter in the cube Parameters)*/F_19_00_c := F_19_00_c [calc CNSTNT_Unit as ""Unit"" role Identifier]",FALSO,clause,F_19_00_c := F_19_00_c [calc Unit := CNSTNT_Unit identifier],,
G_F_19_00_c_REF_UNFLDD_FINREP_1,G_F_19_00_c_REF_UNFLDD_FINREP_1_0,"/*The cube Commitments given, customers, protections (FinRep) (CMMTMNTS_GVN_CSTMRS_PRTCTNS_FINREP), that acts as an input for the generation of the cube Information forborn exposures (III) - Reference (unfolded) (F_19_00_c_REF_UNFLDD), is restricted to the variables of the resulting cube (i.e. Information forborn exposures (III) - Reference (unfolded) (F_19_00_c_REF_UNFLDD)), namely Accounting classification (ACCNTNG_CLSSFCTN), Reference date (DT_RFRNC), Enterprise size (ENTRPRS_SZ), Forbearance and renegotiation status (FRBRNC_STTS), Maximum amount of the guarantee that can be considered (GRNT_MXMM_AMNT_CNSDRD), Institutional sector (INSTTTNL_SCTR), Is held for sale (IS_HFS), Observed agent internal identifier (OBSRVD_AGNT_INTRNL_ID), Purpose (PRPS), Perspective identifier (PRSPCTV_ID), Type of accounting item (TYP_ACCNTNG_ITM), Type of collateral or guarantee received (TYP_CLLTRL_GRNT_RCVD), Type of instrument (TYP_INSTRMNT)*/CMMTMNTS_GVN_CSTMRS_PRTCTNS_FINREP := CMMTMNTS_GVN_CSTMRS_PRTCTNS_FINREP [keep(ACCNTNG_CLSSFCTN role Identifier, DT_RFRNC role Identifier, ENTRPRS_SZ role Identifier, FRBRNC_STTS role Identifier, INSTTTNL_SCTR role Identifier, IS_HFS role Identifier, OBSRVD_AGNT_INTRNL_ID role Identifier, PRPS role Identifier, PRSPCTV_ID role Identifier, TYP_ACCNTNG_ITM role Identifier, TYP_CLLTRL_GRNT_RCVD role Identifier, TYP_INSTRMNT role Identifier, GRNT_MXMM_AMNT_CNSDRD role Measure)]",FALSO,clause,"CMMTMNTS_GVN_CSTMRS_PRTCTNS_FINREP := CMMTMNTS_GVN_CSTMRS_PRTCTNS_FINREP [keep ACCNTNG_CLSSFCTN role Identifier, DT_RFRNC role Identifier, ENTRPRS_SZ role Identifier, FRBRNC_STTS role Identifier, INSTTTNL_SCTR role Identifier, IS_HFS role Identifier, OBSRVD_AGNT_INTRNL_ID role Identifier, PRPS role Identifier, PRSPCTV_ID role Identifier, TYP_ACCNTNG_ITM role Identifier, TYP_CLLTRL_GRNT_RCVD role Identifier, TYP_INSTRMNT role Identifier, GRNT_MXMM_AMNT_CNSDRD role Measure]",,
G_F_19_00_c_REF_UNFLDD_FINREP_1,G_F_19_00_c_REF_UNFLDD_FINREP_1_1,"/*The cube Debt securities, debtors, protections (FinRep) (DBT_SCRTS_DBTRS_PRTCTNS_FINREP), that acts as an input for the generation of the cube Information forborn exposures (III) - Reference (unfolded) (F_19_00_c_REF_UNFLDD), is restricted to the variables of the resulting cube (i.e. Information forborn exposures (III) - Reference (unfolded) (F_19_00_c_REF_UNFLDD)), namely Accounting classification (ACCNTNG_CLSSFCTN), Reference date (DT_RFRNC), Enterprise size (ENTRPRS_SZ), Forbearance and renegotiation status (FRBRNC_STTS), Maximum amount of the guarantee that can be considered (GRNT_MXMM_AMNT_CNSDRD), Institutional sector (INSTTTNL_SCTR), Is held for sale (IS_HFS), Observed agent internal identifier (OBSRVD_AGNT_INTRNL_ID), Purpose (PRPS), Perspective identifier (PRSPCTV_ID), Type of accounting item (TYP_ACCNTNG_ITM), Type of collateral or guarantee received (TYP_CLLTRL_GRNT_RCVD), Type of instrument (TYP_INSTRMNT)*/DBT_SCRTS_DBTRS_PRTCTNS_FINREP := DBT_SCRTS_DBTRS_PRTCTNS_FINREP [keep(ACCNTNG_CLSSFCTN role Identifier, DT_RFRNC role Identifier, ENTRPRS_SZ role Identifier, FRBRNC_STTS role Identifier, INSTTTNL_SCTR role Identifier, IS_HFS role Identifier, OBSRVD_AGNT_INTRNL_ID role Identifier, PRPS role Identifier, PRSPCTV_ID role Identifier, TYP_ACCNTNG_ITM role Identifier, TYP_CLLTRL_GRNT_RCVD role Identifier, TYP_INSTRMNT role Identifier, GRNT_MXMM_AMNT_CNSDRD role Measure)]",FALSO,clause,"DBT_SCRTS_DBTRS_PRTCTNS_FINREP := DBT_SCRTS_DBTRS_PRTCTNS_FINREP [keep ACCNTNG_CLSSFCTN role Identifier, DT_RFRNC role Identifier, ENTRPRS_SZ role Identifier, FRBRNC_STTS role Identifier, INSTTTNL_SCTR role Identifier, IS_HFS role Identifier, OBSRVD_AGNT_INTRNL_ID role Identifier, PRPS role Identifier, PRSPCTV_ID role Identifier, TYP_ACCNTNG_ITM role Identifier, TYP_CLLTRL_GRNT_RCVD role Identifier, TYP_INSTRMNT role Identifier, GRNT_MXMM_AMNT_CNSDRD role Measure]",,
