FREQ,INDEX_BASE,MARKET_GEO,NBB_ISTI,TIME_PERIOD,CONF_STATUS,DECIMALS,EMBARGO_TIME,OBS_STATUS,OBS_VALUE,UNIT_MEASURE,UNIT_MULT
M,2010,OPN,1610,2010-12,F,,,A,102.36,IX,0
M,2010,OPN,1620,2010-12,F,,,A,107.61,IX,0
M,2010,OPN,1621,2010-12,C,,,A,109.35,IX,0
M,2010,OPN,1623,2010-12,N,,,A,102.25,IX,0
M,2010,OPN,1624,2010-12,E,,,A,102.24,IX,0
M,2010,OPN,1629,2010-12,F,,,A,100.0,IX,0
M,2010,OPN,1700,2010-12,F,,,A,99.75,IX,0
M,2010,OPN,1720,2010-12,C,,,A,99.49,IX,0
M,2010,OPN,1721,2010-12,N,,,A,105.25,IX,0
M,2010,OPN,1722,2010-12,E,,,A,93.5,IX,0
M,2010,OPN,1729,2010-12,F,,,A,100.0,IX,0
M,2010,OPN,2200,2010-12,F,,,A,105.06,IX,0
M,2010,OPN,2210,2010-12,C,,,A,100.19,IX,0
M,2010,OPN,2219,2010-12,N,,,A,100.41,IX,0
M,2010,OPN,2220,2010-12,E,,,A,106.51,IX,0
M,2010,OPN,2221,2010-12,F,,,A,103.16,IX,0
M,2010,OPN,2222,2010-12,F,,,A,102.19,IX,0
M,2010,OPN,2223,2010-12,C,,,A,100.04,IX,0
M,2010,OPN,2229,2010-12,N,,,A,110.89,IX,0
M,2010,OPN,3100,2010-12,E,,,A,101.93,IX,0
M,2010,OPN,3101,2010-12,F,,,A,101.77,IX,0
M,2010,OPN,3102,2010-12,F,,,A,99.95,IX,0
M,2010,OPN,3103,2010-12,C,,,A,101.71,IX,0
M,2010,OPN,3109,2010-12,N,,,A,102.15,IX,0
M,2010,OPN,3200,2010-12,E,,,A,101.15,IX,0
M,2010,OPN,3250,2010-12,F,,,A,103.12,IX,0
M,2010,OPN,3290,2010-12,F,,,A,100.0,IX,0
M,2010,OPN,3299,2010-12,C,,,A,100.0,IX,0
M,2010,OPN,3310,2010-12,N,,,A,100.67,IX,0
M,2010,OPN,3312,2010-12,E,,,A,100.1,IX,0
M,2010,OPN,3320,2010-12,F,,,A,96.64,IX,0
M,2010,OPI,20,2011-01,F,,,A,105.56,IX,0
M,2010,OPI,31,2011-01,C,,,A,104.29,IX,0
M,2010,OPI,39,2011-01,N,,,A,107.66,IX,0
M,2010,OPI,40,2011-01,E,,,A,106.73,IX,0
M,2010,OPI,50,2011-01,F,,,A,101.73,IX,0
M,2010,OPI,60,2011-01,F,,,A,102.38,IX,0
M,2010,OPI,70,2011-01,C,,,A,102.31,IX,0
M,2010,OPI,80,2011-01,N,,,A,102.31,IX,0
M,2010,OPI,90,2011-01,E,,,A,109.29,IX,0
M,2010,OPI,100,2011-01,F,,,A,101.27,IX,0
M,2010,OPI,200,2011-01,F,,,A,105.37,IX,0
M,2010,OPI,257,2011-01,C,,,A,102.35,IX,0
M,2010,OPI,3500,2011-01,N,,,A,107.38,IX,0
M,2010,OPI,1920,2011-01,E,,,A,110.18,IX,0
M,2010,OPI,3510,2011-01,F,,,A,106.76,IX,0
M,2010,OPI,3520,2011-01,F,,,A,109.33,IX,0
M,2010,OPI,3600,2011-01,C,,,A,98.65,IX,0
M,2010,OPI,2400,2011-01,N,,,A,107.0,IX,0
M,2010,OPI,2410,2011-01,E,,,A,106.43,IX,0
M,2010,OPI,2430,2011-01,F,,,A,110.03,IX,0
M,2010,OPI,2434,2011-01,F,,,A,110.89,IX,0
M,2010,OPI,2440,2011-01,C,,,A,107.44,IX,0
M,2010,OPI,2444,2011-01,N,,,A,120.14,IX,0
M,2010,OPI,2450,2011-01,E,,,A,101.88,IX,0
M,2010,OPI,2451,2011-01,F,,,A,103.04,IX,0
M,2010,OPI,2453,2011-01,F,,,A,100.74,IX,0
M,2010,OPI,810,2011-01,C,,,A,101.29,IX,0
M,2010,OPI,811,2011-01,N,,,A,101.96,IX,0
M,2010,OPI,812,2011-01,E,,,A,100.13,IX,0
M,2010,OPI,2300,2011-01,F,,,A,101.49,IX,0
M,2010,OPI,2310,2011-01,F,,,A,102.73,IX,0
M,2010,OPI,2311,2011-01,C,,,A,105.54,IX,0
M,2010,OPI,2312,2011-01,N,,,A,100.48,IX,0
M,2010,OPI,2314,2011-01,E,,,A,100.0,IX,0
M,2010,OPI,2330,2011-01,F,,,A,102.54,IX,0
M,2010,OPI,2332,2011-01,F,,,A,102.54,IX,0
M,2010,OPI,2350,2011-01,C,,,A,99.3,IX,0
M,2010,OPI,2351,2011-01,N,,,A,98.88,IX,0
M,2010,OPI,2360,2011-01,E,,,A,100.03,IX,0
M,2010,OPI,2361,2011-01,F,,,A,100.19,IX,0
M,2010,OPI,2362,2011-01,F,,,A,95.26,IX,0
M,2010,OPI,2363,2011-01,C,,,A,99.42,IX,0
M,2010,OPI,2369,2011-01,N,,,A,103.37,IX,0
M,2010,OPI,2370,2011-01,E,,,A,101.35,IX,0
M,2010,OPI,2390,2011-01,F,,,A,106.04,IX,0
M,2010,OPI,2399,2011-01,F,,,A,106.22,IX,0
M,2010,OPI,2000,2011-01,C,,,A,107.92,IX,0
M,2010,OPI,2010,2011-01,N,,,A,111.14,IX,0
M,2010,OPI,2011,2011-01,E,,,A,118.27,IX,0
M,2010,OPI,2012,2011-01,F,,,A,112.69,IX,0
M,2010,OPI,2013,2011-01,F,,,A,114.86,IX,0
M,2010,OPI,2014,2011-01,C,,,A,117.55,IX,0
M,2010,OPI,2016,2011-01,N,,,A,101.59,IX,0
M,2010,OPI,2030,2011-01,E,,,A,104.85,IX,0
M,2010,OPI,2040,2011-01,F,,,A,100.0,IX,0
M,2010,OPI,2042,2011-01,F,,,A,100.0,IX,0
M,2010,OPI,2050,2011-01,C,,,A,98.81,IX,0
M,2010,OPI,2053,2011-01,N,,,A,100.89,IX,0
M,2010,OPI,2059,2011-01,E,,,A,98.93,IX,0
M,2010,OPI,2060,2011-01,F,,,A,104.5,IX,0
M,2010,OPI,2100,2011-01,F,,,A,100.35,IX,0
M,2010,OPI,2110,2011-01,C,,,A,104.03,IX,0
M,2010,OPI,2120,2011-01,N,,,A,100.0,IX,0
M,2010,OPI,2500,2011-01,E,,,A,102.72,IX,0
M,2010,OPI,2510,2011-01,F,,,A,104.61,IX,0
M,2010,OPI,2511,2011-01,F,,,A,106.0,IX,0
M,2010,OPI,2512,2011-01,C,,,A,102.04,IX,0
M,2010,OPI,2520,2011-01,N,,,A,103.92,IX,0
M,2010,OPI,2521,2011-01,E,,,A,104.35,IX,0
M,2010,OPI,2529,2011-01,F,,,A,102.31,IX,0
M,2010,OPI,2560,2011-01,F,,,A,100.19,IX,0
M,2010,OPI,2561,2011-01,C,,,A,100.06,IX,0
M,2010,OPI,2562,2011-01,N,,,A,100.25,IX,0
M,2010,OPI,2570,2011-01,E,,,A,100.0,IX,0
M,2010,OPI,2590,2011-01,F,,,A,103.96,IX,0
M,2010,OPI,2599,2011-01,F,,,A,102.64,IX,0
M,2010,OPI,2600,2011-01,C,,,A,105.82,IX,0
M,2010,OPI,2630,2011-01,N,,,A,99.02,IX,0
M,2010,OPI,2700,2011-01,E,,,A,102.23,IX,0
M,2010,OPI,2710,2011-01,F,,,A,100.83,IX,0
M,2010,OPI,2711,2011-01,F,,,A,100.0,IX,0
M,2010,OPI,2730,2011-01,C,,,A,111.06,IX,0
M,2010,OPI,2732,2011-01,N,,,A,111.15,IX,0
M,2010,OPI,2733,2011-01,E,,,A,102.06,IX,0
M,2010,OPI,2740,2011-01,F,,,A,101.43,IX,0
M,2010,OPI,2750,2011-01,F,,,A,107.46,IX,0
M,2010,OPI,2752,2011-01,C,,,A,99.96,IX,0
M,2010,OPI,2790,2011-01,N,,,A,91.21,IX,0
M,2010,OPI,2800,2011-01,E,,,A,101.06,IX,0
M,2010,OPI,2810,2011-01,F,,,A,101.32,IX,0
M,2010,OPI,2820,2011-01,F,,,A,101.28,IX,0
M,2010,OPI,2822,2011-01,C,,,A,101.17,IX,0
M,2010,OPI,2825,2011-01,N,,,A,102.39,IX,0
M,2010,OPI,2829,2011-01,E,,,A,98.15,IX,0
M,2010,OPI,2830,2011-01,F,,,A,101.04,IX,0
M,2010,OPI,2890,2011-01,F,,,A,100.31,IX,0
M,2010,OPI,2893,2011-01,C,,,A,100.21,IX,0
M,2010,OPI,2894,2011-01,N,,,A,100.82,IX,0
M,2010,OPI,2900,2011-01,E,,,A,101.87,IX,0
M,2010,OPI,2910,2011-01,F,,,A,102.37,IX,0
M,2010,OPI,2920,2011-01,F,,,A,101.77,IX,0
M,2010,OPI,2930,2011-01,C,,,A,100.19,IX,0
M,2010,OPI,2932,2011-01,N,,,A,100.21,IX,0
M,2010,OPI,1000,2011-01,E,,,A,105.48,IX,0
M,2010,OPI,1010,2011-01,F,,,A,100.28,IX,0
M,2010,OPI,1011,2011-01,F,,,A,99.06,IX,0
M,2010,OPI,1012,2011-01,C,,,A,102.61,IX,0
M,2010,OPI,1013,2011-01,N,,,A,100.49,IX,0
M,2010,OPI,1020,2011-01,E,,,A,105.08,IX,0
M,2010,OPI,1030,2011-01,F,,,A,102.81,IX,0
M,2010,OPI,1031,2011-01,F,,,A,102.9,IX,0
M,2010,OPI,1039,2011-01,C,,,A,102.18,IX,0
M,2010,OPI,1040,2011-01,N,,,A,109.42,IX,0
M,2010,OPI,1050,2011-01,E,,,A,105.38,IX,0
M,2010,OPI,1051,2011-01,F,,,A,105.97,IX,0
M,2010,OPI,1052,2011-01,F,,,A,100.0,IX,0
M,2010,OPI,1060,2011-01,C,,,A,124.08,IX,0
M,2010,OPI,1061,2011-01,N,,,A,113.08,IX,0
M,2010,OPI,1062,2011-01,E,,,A,132.48,IX,0
M,2010,OPI,1070,2011-01,F,,,A,104.6,IX,0
M,2010,OPI,1071,2011-01,F,,,A,108.92,IX,0
M,2010,OPI,1072,2011-01,C,,,A,100.98,IX,0
M,2010,OPI,1080,2011-01,N,,,A,100.31,IX,0
M,2010,OPI,1082,2011-01,E,,,A,99.67,IX,0
M,2010,OPI,1083,2011-01,F,,,A,104.44,IX,0
M,2010,OPI,1084,2011-01,F,,,A,101.58,IX,0
M,2010,OPI,1085,2011-01,C,,,A,100.48,IX,0
M,2010,OPI,1089,2011-01,N,,,A,100.01,IX,0
M,2010,OPI,1090,2011-01,E,,,A,114.09,IX,0
M,2010,OPI,1091,2011-01,F,,,A,114.23,IX,0
M,2010,OPI,1100,2011-01,F,,,A,101.82,IX,0
M,2010,OPI,1101,2011-01,C,,,A,99.14,IX,0
M,2010,OPI,1105,2011-01,N,,,A,100.0,IX,0
M,2010,OPI,1107,2011-01,E,,,A,100.0,IX,0
M,2010,OPI,1200,2011-01,F,,,A,101.18,IX,0
M,2010,OPI,1300,2011-01,F,,,A,103.12,IX,0
M,2010,OPI,1310,2011-01,C,,,A,106.02,IX,0
M,2010,OPI,1320,2011-01,N,,,A,104.61,IX,0
M,2010,OPI,1330,2011-01,E,,,A,100.0,IX,0
M,2010,OPI,1390,2011-01,F,,,A,102.53,IX,0
M,2010,OPI,1392,2011-01,F,,,A,106.84,IX,0
M,2010,OPI,1393,2011-01,C,,,A,101.91,IX,0
M,2010,OPI,1396,2011-01,N,,,A,100.02,IX,0
M,2010,OPI,1410,2011-01,E,,,A,102.43,IX,0
M,2010,OPI,1412,2011-01,F,,,A,102.12,IX,0
M,2010,OPI,1413,2011-01,F,,,A,101.25,IX,0
M,2010,OPI,1414,2011-01,C,,,A,108.11,IX,0
M,2010,OPI,1419,2011-01,N,,,A,108.85,IX,0
M,2010,OPI,1430,2011-01,E,,,A,100.0,IX,0
M,2010,OPI,1439,2011-01,F,,,A,100.0,IX,0
M,2010,OPI,1500,2011-01,F,,,A,101.63,IX,0
M,2010,OPI,1510,2011-01,C,,,A,101.33,IX,0
M,2010,OPI,1512,2011-01,N,,,A,100.66,IX,0
M,2010,OPI,1600,2011-01,E,,,A,107.05,IX,0
M,2010,OPI,1610,2011-01,F,,,A,103.1,IX,0
M,2010,OPI,1620,2011-01,F,,,A,107.94,IX,0
M,2010,OPI,1621,2011-01,C,,,A,112.75,IX,0
M,2010,OPI,1623,2011-01,N,,,A,101.95,IX,0
M,2010,OPI,1624,2011-01,E,,,A,104.0,IX,0
M,2010,OPI,1629,2011-01,F,,,A,100.41,IX,0
M,2010,OPI,1700,2011-01,F,,,A,106.05,IX,0
M,2010,OPI,1720,2011-01,C,,,A,102.91,IX,0
M,2010,OPI,1721,2011-01,N,,,A,107.61,IX,0
M,2010,OPI,1722,2011-01,E,,,A,95.75,IX,0
M,2010,OPI,1729,2011-01,F,,,A,103.7,IX,0
M,2010,OPI,2200,2011-01,F,,,A,102.62,IX,0
M,2010,OPI,2210,2011-01,C,,,A,100.2,IX,0
M,2010,OPI,2219,2011-01,N,,,A,100.41,IX,0
M,2010,OPI,2220,2011-01,E,,,A,103.17,IX,0
M,2010,OPI,2221,2011-01,F,,,A,103.48,IX,0
M,2010,OPI,2222,2011-01,F,,,A,109.34,IX,0
M,2010,OPI,2223,2011-01,C,,,A,100.41,IX,0
M,2010,OPI,2229,2011-01,N,,,A,98.72,IX,0
M,2010,OPI,3100,2011-01,E,,,A,102.17,IX,0
M,2010,OPI,3101,2011-01,F,,,A,102.14,IX,0
M,2010,OPI,3102,2011-01,F,,,A,101.77,IX,0
M,2010,OPI,3103,2011-01,C,,,A,100.39,IX,0
M,2010,OPI,3109,2011-01,N,,,A,102.77,IX,0
M,2010,OPI,3200,2011-01,E,,,A,101.58,IX,0
M,2010,OPI,3250,2011-01,F,,,A,102.4,IX,0
M,2010,OPI,3290,2011-01,F,,,A,101.54,IX,0
M,2010,OPI,3299,2011-01,C,,,A,101.79,IX,0
M,2010,OPI,3310,2011-01,N,,,A,100.84,IX,0
M,2010,OPI,3312,2011-01,E,,,A,100.23,IX,0
M,2010,OPI,3320,2011-01,F,,,A,99.66,IX,0
M,2010,OPD,20,2011-01,F,,,A,105.21,IX,0
M,2010,OPD,31,2011-01,C,,,A,103.74,IX,0
M,2010,OPD,39,2011-01,N,,,A,107.17,IX,0
M,2010,OPD,40,2011-01,E,,,A,105.73,IX,0
M,2010,OPD,50,2011-01,F,,,A,101.26,IX,0
M,2010,OPD,60,2011-01,F,,,A,102.52,IX,0
M,2010,OPD,70,2011-01,C,,,A,102.85,IX,0
M,2010,OPD,80,2011-01,N,,,A,102.82,IX,0
M,2010,OPD,90,2011-01,E,,,A,109.49,IX,0
M,2010,OPD,100,2011-01,F,,,A,101.34,IX,0
M,2010,OPD,200,2011-01,F,,,A,104.74,IX,0
M,2010,OPD,257,2011-01,C,,,A,101.59,IX,0
M,2010,OPD,3500,2011-01,N,,,A,107.36,IX,0
M,2010,OPD,1920,2011-01,E,,,A,114.13,IX,0
M,2010,OPD,3510,2011-01,F,,,A,106.75,IX,0
M,2010,OPD,3520,2011-01,F,,,A,109.33,IX,0
M,2010,OPD,3600,2011-01,C,,,A,98.65,IX,0
M,2010,OPD,2400,2011-01,N,,,A,107.47,IX,0
M,2010,OPD,2410,2011-01,E,,,A,104.23,IX,0
M,2010,OPD,2430,2011-01,F,,,A,117.73,IX,0
M,2010,OPD,2434,2011-01,F,,,A,121.56,IX,0
M,2010,OPD,2440,2011-01,C,,,A,111.42,IX,0
M,2010,OPD,2444,2011-01,N,,,A,119.64,IX,0
M,2010,OPD,2450,2011-01,E,,,A,102.67,IX,0
M,2010,OPD,2451,2011-01,F,,,A,103.26,IX,0
M,2010,OPD,2453,2011-01,F,,,A,101.41,IX,0
M,2010,OPD,810,2011-01,C,,,A,101.35,IX,0
M,2010,OPD,811,2011-01,N,,,A,102.09,IX,0
M,2010,OPD,812,2011-01,E,,,A,100.07,IX,0
M,2010,OPD,2300,2011-01,F,,,A,101.04,IX,0
M,2010,OPD,2310,2011-01,F,,,A,102.86,IX,0
M,2010,OPD,2311,2011-01,C,,,A,105.53,IX,0
M,2010,OPD,2312,2011-01,N,,,A,100.48,IX,0
M,2010,OPD,2314,2011-01,E,,,A,100.0,IX,0
M,2010,OPD,2330,2011-01,F,,,A,102.5,IX,0
M,2010,OPD,2332,2011-01,F,,,A,102.5,IX,0
M,2010,OPD,2350,2011-01,C,,,A,99.18,IX,0
M,2010,OPD,2351,2011-01,N,,,A,98.74,IX,0
M,2010,OPD,2360,2011-01,E,,,A,100.06,IX,0
M,2010,OPD,2361,2011-01,F,,,A,100.3,IX,0
M,2010,OPD,2362,2011-01,F,,,A,95.26,IX,0
M,2010,OPD,2363,2011-01,C,,,A,99.41,IX,0
M,2010,OPD,2369,2011-01,N,,,A,100.15,IX,0
M,2010,OPD,2370,2011-01,E,,,A,101.4,IX,0
M,2010,OPD,2390,2011-01,F,,,A,105.35,IX,0
M,2010,OPD,2399,2011-01,F,,,A,105.57,IX,0
M,2010,OPD,2000,2011-01,C,,,A,107.16,IX,0
M,2010,OPD,2010,2011-01,N,,,A,110.17,IX,0
M,2010,OPD,2011,2011-01,E,,,A,118.44,IX,0
M,2010,OPD,2012,2011-01,F,,,A,112.75,IX,0
M,2010,OPD,2013,2011-01,F,,,A,114.68,IX,0
M,2010,OPD,2014,2011-01,C,,,A,111.35,IX,0
M,2010,OPD,2016,2011-01,N,,,A,102.64,IX,0
M,2010,OPD,2030,2011-01,E,,,A,105.68,IX,0
M,2010,OPD,2040,2011-01,F,,,A,100.0,IX,0
M,2010,OPD,2042,2011-01,F,,,A,100.0,IX,0
M,2010,OPD,2050,2011-01,C,,,A,98.15,IX,0
M,2010,OPD,2053,2011-01,N,,,A,100.88,IX,0
M,2010,OPD,2059,2011-01,E,,,A,97.93,IX,0
M,2010,OPD,2060,2011-01,F,,,A,104.78,IX,0
M,2010,OPD,2100,2011-01,F,,,A,100.15,IX,0
M,2010,OPD,2110,2011-01,C,,,A,104.04,IX,0
M,2010,OPD,2120,2011-01,N,,,A,100.0,IX,0
M,2010,OPD,2500,2011-01,E,,,A,102.83,IX,0
M,2010,OPD,2510,2011-01,F,,,A,104.99,IX,0
M,2010,OPD,2511,2011-01,F,,,A,106.81,IX,0
M,2010,OPD,2512,2011-01,C,,,A,102.0,IX,0
M,2010,OPD,2520,2011-01,N,,,A,104.18,IX,0
M,2010,OPD,2521,2011-01,E,,,A,104.62,IX,0
M,2010,OPD,2529,2011-01,F,,,A,102.31,IX,0
M,2010,OPD,2560,2011-01,F,,,A,100.21,IX,0
M,2010,OPD,2561,2011-01,C,,,A,100.02,IX,0
M,2010,OPD,2562,2011-01,N,,,A,100.29,IX,0
M,2010,OPD,2570,2011-01,E,,,A,100.0,IX,0
M,2010,OPD,2590,2011-01,F,,,A,103.48,IX,0
M,2010,OPD,2599,2011-01,F,,,A,100.83,IX,0
M,2010,OPD,2600,2011-01,C,,,A,102.12,IX,0
M,2010,OPD,2630,2011-01,N,,,A,99.04,IX,0
M,2010,OPD,2700,2011-01,E,,,A,102.82,IX,0
M,2010,OPD,2710,2011-01,F,,,A,101.52,IX,0
M,2010,OPD,2711,2011-01,F,,,A,100.0,IX,0
M,2010,OPD,2730,2011-01,C,,,A,111.09,IX,0
M,2010,OPD,2732,2011-01,N,,,A,111.15,IX,0
M,2010,OPD,2733,2011-01,E,,,A,102.88,IX,0
M,2010,OPD,2740,2011-01,F,,,A,102.07,IX,0
M,2010,OPD,2750,2011-01,F,,,A,107.41,IX,0
M,2010,OPD,2752,2011-01,C,,,A,99.96,IX,0
M,2010,OPD,2790,2011-01,N,,,A,91.21,IX,0
M,2010,OPD,2800,2011-01,E,,,A,100.97,IX,0
M,2010,OPD,2810,2011-01,F,,,A,101.48,IX,0
M,2010,OPD,2820,2011-01,F,,,A,100.89,IX,0
M,2010,OPD,2822,2011-01,C,,,A,101.18,IX,0
M,2010,OPD,2825,2011-01,N,,,A,101.65,IX,0
M,2010,OPD,2829,2011-01,E,,,A,98.99,IX,0
M,2010,OPD,2830,2011-01,F,,,A,101.42,IX,0
M,2010,OPD,2890,2011-01,F,,,A,99.96,IX,0
M,2010,OPD,2893,2011-01,C,,,A,100.11,IX,0
M,2010,OPD,2894,2011-01,N,,,A,99.7,IX,0
M,2010,OPD,2900,2011-01,E,,,A,100.3,IX,0
M,2010,OPD,2910,2011-01,F,,,A,100.79,IX,0
M,2010,OPD,2920,2011-01,F,,,A,101.96,IX,0
M,2010,OPD,2930,2011-01,C,,,A,98.95,IX,0
M,2010,OPD,2932,2011-01,N,,,A,98.96,IX,0
M,2010,OPD,1000,2011-01,E,,,A,105.56,IX,0
M,2010,OPD,1010,2011-01,F,,,A,100.62,IX,0
M,2010,OPD,1011,2011-01,F,,,A,99.93,IX,0
M,2010,OPD,1012,2011-01,C,,,A,102.68,IX,0
M,2010,OPD,1013,2011-01,N,,,A,100.49,IX,0
M,2010,OPD,1020,2011-01,E,,,A,108.26,IX,0
M,2010,OPD,1030,2011-01,F,,,A,103.3,IX,0
M,2010,OPD,1031,2011-01,F,,,A,103.2,IX,0
M,2010,OPD,1039,2011-01,C,,,A,102.8,IX,0
M,2010,OPD,1040,2011-01,N,,,A,111.93,IX,0
M,2010,OPD,1050,2011-01,E,,,A,104.58,IX,0
M,2010,OPD,1051,2011-01,F,,,A,105.05,IX,0
M,2010,OPD,1052,2011-01,F,,,A,100.0,IX,0
M,2010,OPD,1060,2011-01,C,,,A,118.96,IX,0
M,2010,OPD,1061,2011-01,N,,,A,110.08,IX,0
M,2010,OPD,1062,2011-01,E,,,A,133.3,IX,0
M,2010,OPD,1070,2011-01,F,,,A,105.48,IX,0
M,2010,OPD,1071,2011-01,F,,,A,109.5,IX,0
M,2010,OPD,1072,2011-01,C,,,A,101.19,IX,0
M,2010,OPD,1080,2011-01,N,,,A,100.55,IX,0
M,2010,OPD,1082,2011-01,E,,,A,99.68,IX,0
M,2010,OPD,1083,2011-01,F,,,A,104.44,IX,0
M,2010,OPD,1084,2011-01,F,,,A,102.14,IX,0
M,2010,OPD,1085,2011-01,C,,,A,100.13,IX,0
M,2010,OPD,1089,2011-01,N,,,A,100.01,IX,0
M,2010,OPD,1090,2011-01,E,,,A,113.89,IX,0
M,2010,OPD,1091,2011-01,F,,,A,113.97,IX,0
M,2010,OPD,1100,2011-01,F,,,A,101.73,IX,0
M,2010,OPD,1101,2011-01,C,,,A,98.78,IX,0
M,2010,OPD,1105,2011-01,N,,,A,100.0,IX,0
M,2010,OPD,1107,2011-01,E,,,A,100.0,IX,0
M,2010,OPD,1200,2011-01,F,,,A,101.23,IX,0
M,2010,OPD,1300,2011-01,F,,,A,103.42,IX,0
M,2010,OPD,1310,2011-01,C,,,A,105.84,IX,0
M,2010,OPD,1320,2011-01,N,,,A,102.84,IX,0
M,2010,OPD,1330,2011-01,E,,,A,100.0,IX,0
M,2010,OPD,1390,2011-01,F,,,A,103.76,IX,0
M,2010,OPD,1392,2011-01,F,,,A,107.71,IX,0
M,2010,OPD,1393,2011-01,C,,,A,102.03,IX,0
M,2010,OPD,1396,2011-01,N,,,A,100.02,IX,0
M,2010,OPD,1410,2011-01,E,,,A,102.14,IX,0
M,2010,OPD,1412,2011-01,F,,,A,102.78,IX,0
M,2010,OPD,1413,2011-01,F,,,A,101.28,IX,0
M,2010,OPD,1414,2011-01,C,,,A,101.6,IX,0
M,2010,OPD,1419,2011-01,N,,,A,109.2,IX,0
M,2010,OPD,1430,2011-01,E,,,A,100.0,IX,0
M,2010,OPD,1439,2011-01,F,,,A,100.0,IX,0
M,2010,OPD,1500,2011-01,F,,,A,102.33,IX,0
M,2010,OPD,1510,2011-01,C,,,A,101.31,IX,0
M,2010,OPD,1512,2011-01,N,,,A,100.21,IX,0
M,2010,OPD,1600,2011-01,E,,,A,104.8,IX,0
M,2010,OPD,1610,2011-01,F,,,A,103.42,IX,0
M,2010,OPD,1620,2011-01,F,,,A,105.14,IX,0
M,2010,OPD,1621,2011-01,C,,,A,111.34,IX,0
M,2010,OPD,1623,2011-01,N,,,A,101.83,IX,0
M,2010,OPD,1624,2011-01,E,,,A,103.9,IX,0
M,2010,OPD,1629,2011-01,F,,,A,100.43,IX,0
M,2010,OPD,1700,2011-01,F,,,A,106.13,IX,0
M,2010,OPD,1720,2011-01,C,,,A,103.99,IX,0
M,2010,OPD,1721,2011-01,N,,,A,107.49,IX,0
M,2010,OPD,1722,2011-01,E,,,A,99.53,IX,0
M,2010,OPD,1729,2011-01,F,,,A,103.46,IX,0
M,2010,OPD,2200,2011-01,F,,,A,104.28,IX,0
M,2010,OPD,2210,2011-01,C,,,A,100.26,IX,0
M,2010,OPD,2219,2011-01,N,,,A,100.4,IX,0
M,2010,OPD,2220,2011-01,E,,,A,104.9,IX,0
M,2010,OPD,2221,2011-01,F,,,A,104.17,IX,0
M,2010,OPD,2222,2011-01,F,,,A,110.67,IX,0
M,2010,OPD,2223,2011-01,C,,,A,100.48,IX,0
M,2010,OPD,2229,2011-01,N,,,A,105.38,IX,0
M,2010,OPD,3100,2011-01,E,,,A,102.28,IX,0
M,2010,OPD,3101,2011-01,F,,,A,102.18,IX,0
M,2010,OPD,3102,2011-01,F,,,A,101.75,IX,0
M,2010,OPD,3103,2011-01,C,,,A,100.72,IX,0
M,2010,OPD,3109,2011-01,N,,,A,102.67,IX,0
M,2010,OPD,3200,2011-01,E,,,A,101.83,IX,0
M,2010,OPD,3250,2011-01,F,,,A,101.71,IX,0
M,2010,OPD,3290,2011-01,F,,,A,102.01,IX,0
M,2010,OPD,3299,2011-01,C,,,A,102.43,IX,0
M,2010,OPD,3310,2011-01,N,,,A,100.49,IX,0
M,2010,OPD,3312,2011-01,E,,,A,100.02,IX,0
M,2010,OPD,3320,2011-01,F,,,A,99.85,IX,0
M,2010,OPN,20,2011-01,F,,,A,105.83,IX,0
M,2010,OPN,31,2011-01,C,,,A,104.73,IX,0
M,2010,OPN,39,2011-01,N,,,A,108.06,IX,0
M,2010,OPN,40,2011-01,E,,,A,107.4,IX,0
M,2010,OPN,50,2011-01,F,,,A,102.07,IX,0
M,2010,OPN,60,2011-01,F,,,A,102.16,IX,0
M,2010,OPN,70,2011-01,C,,,A,101.73,IX,0
M,2010,OPN,80,2011-01,N,,,A,101.75,IX,0
M,2010,OPN,90,2011-01,E,,,A,109.04,IX,0
M,2010,OPN,100,2011-01,F,,,A,101.16,IX,0
M,2010,OPN,200,2011-01,F,,,A,105.78,IX,0
M,2010,OPN,257,2011-01,C,,,A,102.93,IX,0
M,2010,OPN,3500,2011-01,N,,,A,107.52,IX,0
M,2010,OPN,1920,2011-01,E,,,A,109.11,IX,0
M,2010,OPN,3510,2011-01,F,,,A,106.76,IX,0
M,2010,OPN,3520,2011-01,F,,,A,109.32,IX,0
M,2010,OPN,3600,2011-01,C,,,A,101.16,IX,0
M,2010,OPN,2400,2011-01,N,,,A,106.76,IX,0
M,2010,OPN,2410,2011-01,E,,,A,107.1,IX,0
M,2010,OPN,2430,2011-01,F,,,A,107.63,IX,0
M,2010,OPN,2434,2011-01,F,,,A,107.82,IX,0
M,2010,OPN,2440,2011-01,C,,,A,106.03,IX,0
M,2010,OPN,2444,2011-01,N,,,A,120.96,IX,0
M,2010,OPN,2450,2011-01,E,,,A,101.33,IX,0
M,2010,OPN,2451,2011-01,F,,,A,102.73,IX,0
M,2010,OPN,2453,2011-01,F,,,A,100.58,IX,0
M,2010,OPN,810,2011-01,C,,,A,101.17,IX,0
M,2010,OPN,811,2011-01,N,,,A,101.68,IX,0
M,2010,OPN,812,2011-01,E,,,A,100.24,IX,0
M,2010,OPN,2300,2011-01,F,,,A,102.26,IX,0
M,2010,OPN,2310,2011-01,F,,,A,102.65,IX,0
M,2010,OPN,2311,2011-01,C,,,A,105.54,IX,0
M,2010,OPN,2312,2011-01,N,,,A,100.49,IX,0
M,2010,OPN,2314,2011-01,E,,,A,100.0,IX,0
